,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
781,TB8497SW,CA66,3/28/06,4/4/06,3/31/06,1.32,1.17,1.32,1.27,-0.142,0.05,0.216,0.041333333,-0.913,-1.635,-1.202,-1.25,14.79983853,-41.00891053,1.318866938,-6.976093633,0.298918049,3251
782,TB8740SW,CA66,4/4/06,4/11/06,4/7/06,1.17,1.17,1.17,1.17,0.05,-0.087,0.699,0.220666667,-1.635,1.338,-2.378,-0.891666667,17.33826673,-53.0236466,1.094852501,-8.795239167,0.234260539,1584.6
783,TB8999SW,CA66,4/11/06,4/18/06,4/14/06,1.17,1.17,1.17,1.17,-0.087,0.319,-0.529,-0.099,1.338,0.319,2.121,1.259333333,12.4398544,-22.3541896,1.100580756,-4.3492555,0.318498038,302.8
784,TC0324SW,CA66,5/16/06,5/23/06,5/19/06,-0.96,-0.96,-0.96,-0.96,0.314,-0.877,-0.063,-0.208666667,0.103,0.662,0.354,0.373,12.1455778,-59.14628433,1.515031353,-8.911482767,0.451074273,1969
785,TC2706SW,CA66,7/18/06,7/25/06,7/21/06,-0.9,-0.9,-0.9,-0.9,0.156,0.145,-0.747,-0.148666667,-0.269,-0.196,-0.032,-0.165666667,-1.449797067,-32.5133568,1.207542132,-3.882944967,0.337890515,425.2
786,TC5640SW,CA66,10/3/06,10/10/06,10/6/06,-1.52,-1.52,-1.52,-1.52,-1.313,0.48,-0.477,-0.436666667,-0.173,-1.523,0.124,-0.524,12.55577347,-49.54883587,1.212683388,-7.763076167,0.252281589,1091.7
787,TC6956SW,CA66,11/7/06,11/14/06,11/10/06,0.05,0.05,0.05,0.05,-0.062,-1.345,-0.351,-0.586,1.857,0.062,1.93,1.283,10.13337607,-25.1042642,1.884710323,-4.404705033,0.371350239,955.7001
788,TC7512SW,CA66,11/21/06,11/28/06,11/24/06,0.05,0.05,0.05,0.05,-0.556,-0.59,-0.979,-0.708333333,0.487,0.684,-0.939,0.077333333,11.190988,-28.48261493,1.310344993,-4.959200367,0.230030433,162.7
789,TC8490SW,CA66,12/5/06,12/12/06,12/8/06,-0.39,-0.39,-0.39,-0.39,1.058,0.887,1.633,1.192666667,1.284,3.538,1.342,2.054666667,16.83426367,-55.54253873,0.962282703,-9.0471003,0.343027696,2363.9
790,TC8557SW,CA66,12/19/06,12/26/06,12/22/06,-0.39,-0.39,-0.39,-0.39,1.411,0.964,1.36,1.245,2.056,1.228,2.157,1.813666667,6.5487854,-64.53196767,1.182602638,-8.885094133,0.355900267,654.2999
791,TC8816SW,CA66,12/26/06,1/2/07,12/30/06,-0.39,-0.83,-0.39,-0.536666667,0.964,0.756,0.948,0.889333333,1.228,3.59,3.64,2.819333333,15.2158973,-52.55841097,0.911971491,-8.471788533,0.221957203,516.2
792,TC9079SW,CA66,1/2/07,1/9/07,1/6/07,-0.83,-0.83,-0.83,-0.83,0.756,0.01,-0.439,0.109,3.59,2.605,3.975,3.39,13.7686797,-24.06018217,0.796006281,-4.728607733,0.217280924,350.2001
793,TC9630SW,CA66,1/16/07,1/23/07,1/20/07,-0.83,-0.83,-0.83,-0.83,0.308,0.951,0.35,0.536333333,1.686,-0.023,1.297,0.986666667,20.5141106,-58.86083127,0.751833758,-9.921867733,0.172620972,337.1
794,TC9896SW,CA66,1/23/07,1/30/07,1/27/07,-0.83,-0.83,-0.83,-0.83,0.951,1.293,0.724,0.989333333,-0.023,0.587,0.275,0.279666667,17.91135273,-50.20715607,0.711799129,-8.5148136,0.270743421,878.8
795,TD0430SW,CA66,2/6/07,2/13/07,2/10/07,-0.38,-0.38,-0.38,-0.38,0.705,0.711,0.372,0.596,-1.68,-1.907,-1.629,-1.738666667,15.36220737,-35.32846037,0.657480798,-6.336333467,0.219840852,983.8
796,TD0944SW,CA66,2/20/07,2/27/07,2/24/07,-0.38,-0.38,-0.38,-0.38,-0.92,-1.026,-1.242,-1.062666667,-1.447,0.298,-1.233,-0.794,22.41409547,-45.27685173,1.041808044,-8.4613684,0.315298271,1953.7
797,TD1228SW,CA66,2/27/07,3/6/07,3/3/07,-0.38,-0.3,-0.3,-0.326666667,-1.026,-0.106,-0.547,-0.559666667,0.298,0.221,0.597,0.372,29.05213047,-48.41626313,1.163548452,-9.6835492,0.314165561,816.6
798,TD2025SW,CA66,3/20/07,3/27/07,3/24/07,-0.3,-0.3,-0.3,-0.3,-0.165,0.422,1.05,0.435666667,1.297,1.322,1.084,1.234333333,18.07636403,-29.49767543,0.872255123,-5.946754933,0.206944437,325.3
799,TD2825SW,CA66,4/10/07,4/17/07,4/14/07,-0.35,-0.35,-0.35,-0.35,0.89,1.247,0.629,0.922,2.63,1.342,0.871,1.614333333,13.3875795,-52.6899277,0.98439169,-8.2596884,0.235537683,342.1
800,TD3086SW,CA66,4/17/07,4/24/07,4/21/07,-0.35,-0.35,-0.35,-0.35,1.247,0.539,0.81,0.865333333,1.342,1.246,-0.34,0.749333333,17.43495317,-84.81587883,1.468630995,-12.781354,0.209787988,1011.6
801,TD9002SW,CA66,9/18/07,9/25/07,9/22/07,0.12,0.12,0.12,0.12,1.348,1.872,1.411,1.543666667,0.665,0.12,0.833,0.539333333,15.88981383,-34.36253603,0.79007025,-6.281543733,0.206155281,972.6
802,TD9804SW,CA66,10/9/07,10/16/07,10/13/07,0.44,0.44,0.44,0.44,-0.27,1.339,1.241,0.77,-1.925,0.429,-0.26,-0.585333333,15.4397905,-27.6784655,1.062469294,-5.389782,0.247816464,471.2
803,TE0063SW,CA66,10/16/07,10/23/07,10/20/07,0.44,0.44,0.44,0.44,1.339,0.956,0.463,0.919333333,0.429,0.473,0.033,0.311666667,20.7071194,-8.678073133,0.837594771,-3.673149067,0.26295627,423.2001
804,TE0866SW,CA66,11/6/07,11/13/07,11/10/07,0.82,0.82,0.82,0.82,0.768,0.268,1.107,0.714333333,-0.112,-1.759,-1.096,-0.989,14.69212117,-29.32966123,1.289530535,-5.5027228,0.206489709,196.6
805,TE1969SW,CA66,12/4/07,12/11/07,12/8/07,1.49,1.49,1.49,1.49,1.136,-0.067,-0.197,0.290666667,0.015,0.342,1.827,0.728,15.59113393,-31.1869418,0.919442222,-5.847259467,0.255994141,459.1
806,TE2238SW,CA66,12/11/07,12/18/07,12/15/07,1.49,1.49,1.49,1.49,-0.067,0.203,-0.492,-0.118666667,0.342,-0.966,0.898,0.091333333,16.8760032,-74.77183893,1.239678991,-11.45598027,0.287045293,306
807,TE2452SW,CA66,12/18/07,12/26/07,12/22/07,1.49,1.49,1.49,1.49,0.203,0.142,0.833,0.392666667,-0.966,2.249,0.579,0.620666667,18.05820747,-54.1369264,1.160813939,-9.024391733,0.288307128,230
808,TE3005SW,CA66,1/2/08,1/8/08,1/5/08,1.54,1.54,1.54,1.54,0.456,-0.629,-0.739,-0.304,-2.468,-0.78,-0.333,-1.193666667,10.84621723,-38.0123681,1.161248466,-6.107323167,0.199887468,5198.4
809,TE3288SW,CA66,1/8/08,1/15/08,1/11/08,1.54,1.54,1.54,1.54,-0.629,0.331,0.051,-0.082333333,-0.78,0.397,-0.731,-0.371333333,15.5085993,-17.3153407,0.865532784,-4.1029925,0.262398552,296.7
810,TE3565SW,CA66,1/15/08,1/22/08,1/18/08,1.54,1.54,1.54,1.54,0.331,-0.219,0.248,0.12,0.397,3.387,1.165,1.649666667,14.58893703,-51.0932323,1.032256751,-8.210271167,0.202449994,1935.9
811,TE3826SW,CA66,1/22/08,1/29/08,1/25/08,1.54,1.54,1.54,1.54,-0.219,-1.068,-0.807,-0.698,3.387,1.995,4.458,3.28,,,4.48235,,3.083348,4928.5
812,TE4083SW,CA66,1/29/08,2/5/08,2/1/08,1.54,2.05,2.05,1.88,-1.068,-0.318,-1.172,-0.852666667,1.995,1.006,1.928,1.643,,,4.48235,,3.083348,1451.7
813,TE4869SW,CA66,2/19/08,2/26/08,2/22/08,2.05,2.05,2.05,2.05,1.568,0.718,0.652,0.979333333,0.737,1.7,4.59,2.342333333,,,4.48235,,3.083348,2354.7
814,TE5664SW,CA66,3/11/08,3/18/08,3/14/08,1.04,1.04,1.04,1.04,0.327,-0.494,-0.47,-0.212333333,1.822,-0.075,-0.456,0.430333333,9.0887841,-53.1284519,1.223807991,-7.7771545,0.219189416,557.9
815,TE6456SW,CA66,4/1/08,4/8/08,4/4/08,0.56,0.56,0.56,0.56,-0.806,-0.054,-0.816,-0.558666667,0.007,-1.558,-0.873,-0.808,-8.7809266,-55.9017146,0.998070639,-5.8900985,0.20529491,177.2
816,TE8314SW,CA66,5/20/08,5/27/08,5/23/08,-0.25,-0.25,-0.25,-0.25,0.517,0.159,0.291,0.322333333,-1.328,0.317,-1.698,-0.903,3.880144333,-32.624621,0.988559052,-4.563095667,0.191170081,195.7999
817,TF3320SW,CA66,9/30/08,10/7/08,10/3/08,1.26,1.52,1.52,1.433333333,-0.665,0.988,2.462,0.928333333,-0.398,0.641,-0.964,-0.240333333,9.9554535,-14.0728865,1.335730886,-3.0035425,0.196695196,179
818,TF3802SW,CA66,10/14/08,10/21/08,10/17/08,1.52,1.52,1.52,1.52,-0.642,0.736,0.132,0.075333333,2.442,2.566,2.18,2.396,-12.0187923,-17.1685763,0.910002198,-0.643723,0.320638426,238.2
819,TF4337SW,CA66,10/28/08,11/4/08,10/31/08,1.52,1.64,1.52,1.56,0.041,0.126,-0.092,0.025,1.617,-0.045,0.828,0.8,5.991784967,-12.2207977,1.014170597,-2.276572833,0.281700195,434.8
820,TF4553SW,CA66,11/4/08,11/11/08,11/7/08,1.64,1.64,1.64,1.64,0.126,1,0.697,0.607666667,-0.045,0.097,-0.422,-0.123333333,4.448162767,-33.5944999,1.458087446,-4.755332833,0.33207981,163.8
821,TF5377SW,CA66,11/25/08,12/2/08,11/28/08,1.64,1.43,1.64,1.57,0.924,0.202,1.026,0.717333333,-0.785,-1.431,-1.373,-1.196333333,7.903838933,-153.8422744,0.820671676,-20.21826417,0.282008865,1713.4
822,TF5869SW,CA66,12/9/08,12/16/08,12/12/08,1.43,1.43,1.43,1.43,0.31,-1.229,-1.072,-0.663666667,0.851,2.21,1.283,1.448,19.24137433,-40.683675,1.165350162,-7.490631167,0.129417928,1009.5
823,TF6119SW,CA66,12/16/08,12/23/08,12/19/08,1.43,1.43,1.43,1.43,-1.229,-0.967,-1.139,-1.111666667,2.21,1.696,2.318,2.074666667,9.569704633,-44.3823327,1.118403326,-6.744004667,0.202361063,339
824,TF6287SW,CA66,12/23/08,12/30/08,12/26/08,1.43,1.43,1.43,1.43,-0.967,-0.426,-0.913,-0.768666667,1.696,-1.615,0.506,0.195666667,12.87618187,-39.5193008,1.285070426,-6.549435333,0.280151745,584.9
825,TF7416SW,CA66,1/20/09,1/27/09,1/24/09,0.85,0.85,0.85,0.85,0.797,-0.792,-0.609,-0.201333333,0.443,1.908,1.057,1.136,10.1417213,-52.5712667,1.208901154,-7.8391235,0.224330114,2764
826,TF7910SW,CA66,2/3/09,2/10/09,2/7/09,1.37,1.37,1.37,1.37,0.23,-0.723,-0.523,-0.338666667,-3.178,-1.023,0.212,-1.329666667,11.10707957,-60.6147351,0.963208181,-8.965226833,0.270543897,1750.8
827,TF8182SW,CA66,2/10/09,2/17/09,2/14/09,1.37,1.37,1.37,1.37,-0.723,0.121,-0.504,-0.368666667,-1.023,-0.22,-2.436,-1.226333333,14.88429217,-63.5701545,1.383112794,-9.806805833,0.23471259,3617.1
828,TF8430SW,CA66,2/17/09,2/24/09,2/21/09,1.37,1.37,1.37,1.37,0.121,-0.814,-0.035,-0.242666667,-0.22,0.383,-0.01,0.051,-1.874670433,-87.1816891,0.927088992,-10.66337733,0.183774318,595
829,TF8666SW,CA66,2/24/09,3/3/09,2/28/09,1.37,-0.21,1.37,0.843333333,-0.814,-0.2,-1.425,-0.813,0.383,1.698,2.29,1.457,11.6169646,-41.4928274,1.318013657,-6.638724,0.187502,746.8
830,TF8918SW,CA66,3/3/09,3/10/09,3/7/09,-0.21,-0.21,-0.21,-0.21,-0.2,-1.037,-1.238,-0.825,1.698,-0.694,1.009,0.671,14.43318203,-30.8351993,1.030475618,-5.658547667,0.205314393,971.1
831,TF9418SW,CA66,3/17/09,3/24/09,3/21/09,-0.21,-0.21,-0.21,-0.21,-0.308,0.077,-0.022,-0.084333333,-0.523,-0.069,-0.251,-0.281,13.6140328,-37.0489832,0.760847554,-6.332877,0.196819714,909.6
832,TG0187SW,CA66,4/7/09,4/14/09,4/11/09,1.06,1.06,1.06,1.06,0.305,0.505,0.445,0.418333333,1.03,-0.559,0.803,0.424666667,11.84413153,-39.1653778,1.105724197,-6.376188667,0.171005848,752.6
833,TG0949SW,CA66,4/28/09,5/5/09,5/2/09,1.06,-0.86,-0.86,-0.22,0.544,-0.592,0.418,0.123333333,2.498,2.554,1.708,2.253333333,-1.346055467,-85.1071808,1.448004834,-10.47014067,0.276009058,150.9
834,TG5803SW,CA66,9/8/09,9/15/09,9/12/09,0.35,0.35,0.35,0.35,0.723,0.534,0.887,0.714666667,0.748,-1.279,0.269,-0.087333333,,,4.48235,,3.083348,197.5
835,TG6814SW,CA66,10/6/09,10/13/09,10/10/09,-1.66,-1.66,-1.66,-1.66,-1.36,0.201,0.46,-0.233,-0.659,-1.024,-2.574,-1.419,,,4.48235,,3.083348,754.4
836,TG7080SW,CA66,10/13/09,10/20/09,10/17/09,-1.66,-1.66,-1.66,-1.66,0.201,0.602,1.042,0.615,-1.024,-1.979,-0.517,-1.173333333,,,4.48235,,3.083348,2697.6
837,TG8826SW,CA66,12/1/09,12/8/09,12/5/09,-0.95,-0.95,-0.95,-0.95,1.137,-0.286,0.722,0.524333333,-0.227,-0.833,-1.647,-0.902333333,,,4.48235,,3.083348,293.4
838,TG9275SW,CA66,12/8/09,12/15/09,12/12/09,-0.95,-0.95,-0.95,-0.95,-0.286,-0.224,-0.829,-0.446333333,-0.833,-3.89,-3.767,-2.83,,,4.48235,,3.083348,2586.7
839,TG9287SW,CA66,12/15/09,12/22/09,12/19/09,-0.95,-0.95,-0.95,-0.95,-0.224,0.384,0.549,0.236333333,-3.89,-5.503,-4.651,-4.681333333,,,4.48235,,3.083348,277.3
840,TG9498SW,CA66,12/22/09,12/29/09,12/26/09,-0.95,-0.95,-0.95,-0.95,0.384,0.031,0.29,0.235,-5.503,-3.836,-4.406,-4.581666667,,,4.48235,,3.083348,272.9
841,TH0870SW,CA66,1/26/10,2/2/10,1/29/10,-1.13,-1.59,-1.13,-1.283333333,0.136,0.307,0.052,0.165,-0.728,-2.3,-2.58,-1.869333333,9.14079,-88.64793227,0.897439134,-12.22359028,0.343343851,753.1
842,TH1120SW,CA66,2/2/10,2/9/10,2/5/10,-1.59,-1.59,-1.59,-1.59,0.307,0.71,0.597,0.538,-2.3,-4.459,-4.706,-3.821666667,13.17388168,-49.30858616,,-7.81030848,,2095.2
843,TH1597SW,CA66,2/16/10,2/23/10,2/19/10,-1.59,-1.59,-1.59,-1.59,0.672,-0.057,0.532,0.382333333,-4.292,-4.591,-4.026,-4.303,11.7509026,-17.0826506,0.872945015,-3.60419415,0.5491284,236.3
844,TH1881SW,CA66,2/23/10,3/2/10,2/26/10,-1.59,-1.4,-1.59,-1.526666667,-0.057,0.808,-0.221,0.176666667,-4.591,-1.999,-3.23,-3.273333333,10.03949164,-44.14238148,4.48235,-6.77273414,3.083348,4179.4
845,TH2123SW,CA66,3/2/10,3/9/10,3/5/10,-1.4,-1.4,-1.4,-1.4,0.808,0.963,0.599,0.79,-1.999,0.719,-0.512,-0.597333333,17.57044168,-38.67174904,4.48235,-7.03027384,3.083348,1176.8
846,TH2377SW,CA66,3/9/10,3/16/10,3/12/10,-1.4,-1.4,-1.4,-1.4,0.963,1.181,1.39,1.178,0.719,0.162,-0.081,0.266666667,11.92979113,-24.38210033,0.849174305,-4.538986433,0.299122049,395.1
847,TH2848SW,CA66,3/23/10,3/30/10,3/26/10,-1.4,-1.4,-1.4,-1.4,-0.027,0.918,0.274,0.388333333,-0.202,-1.432,-1.9,-1.178,12.09830267,-31.28574253,1.184143995,-5.42300565,0.409771888,27.4
848,TH3107SW,CA66,3/30/10,4/6/10,4/2/10,-1.4,1.88,1.88,0.786666667,0.918,0.22,0.838,0.658666667,-1.432,0.04,-0.674,-0.688666667,16.47593893,-38.39484453,1.034924635,-6.858847933,0.26221556,1757.4
849,TH3393SW,CA66,4/6/10,4/13/10,4/9/10,1.88,1.88,1.88,1.88,0.22,0.794,0.233,0.415666667,0.04,0.781,-1.032,-0.070333333,16.2714094,-45.5152002,0.982165465,-7.7233262,0.453326593,1331.9
850,TH3659SW,CA66,4/13/10,4/20/10,4/16/10,1.88,1.88,1.88,1.88,0.794,1.782,0.96,1.178666667,0.781,-0.868,0.544,0.152333333,8.691474433,-65.1858057,1.069703697,-9.234660017,0.494060725,517.6
851,TH3914SW,CA66,4/20/10,4/27/10,4/23/10,1.88,1.88,1.88,1.88,1.782,1.689,1.224,1.565,-0.868,0.484,-1.213,-0.532333333,13.4354867,-35.0632769,1.248399776,-6.06234545,0.301526118,517.6
852,TH4137SW,CA66,4/27/10,5/4/10,4/30/10,1.88,0.85,1.88,1.536666667,1.689,-1.648,0.447,0.162666667,0.484,-0.602,0.818,0.233333333,1.791258533,-10.55841773,1.175411843,-1.543709533,0.336645214,196.9
853,TH4385SW,CA66,5/4/10,5/11/10,5/7/10,0.85,0.85,0.85,0.85,-1.648,-0.368,-1.184,-1.066666667,-0.602,-0.788,-1.861,-1.083666667,8.553271733,-28.75270293,1.155773767,-4.663246833,0.372264691,236.2
854,TH5217SW,CA66,5/25/10,6/1/10,5/29/10,0.85,0.24,0.85,0.646666667,-1.009,0.464,0.569,0.008,-1.062,-0.279,-1.009,-0.783333333,-4.192916333,-12.157403,0.639863267,-0.995560833,0.395727179,72.9
855,TH9963SW,CA66,10/5/10,10/12/10,10/8/10,1.8,1.8,1.8,1.8,1.692,0.368,1.367,1.142333333,1.732,-0.733,-1.639,-0.213333333,7.755286467,-50.9555442,1.355295171,-7.338853833,0.428740014,422.3
856,TI0226SW,CA66,10/12/10,10/19/10,10/15/10,1.8,1.8,1.8,1.8,0.368,0.755,0.313,0.478666667,-0.733,-1.132,-0.022,-0.629,7.330614867,-28.32924353,0.937749433,-4.4574823,0.36015691,201.7
857,TI0488SW,CA66,10/19/10,10/26/10,10/22/10,1.8,1.8,1.8,1.8,0.755,-0.11,1.101,0.582,-1.132,-0.088,-2.17,-1.13,8.391732133,-14.95699373,0.802733455,-2.918590733,0.301698525,596.7
858,TI0720SW,CA66,10/26/10,11/2/10,10/29/10,1.8,1.62,1.8,1.74,-0.11,1.227,0.474,0.530333333,-0.088,2.381,0.826,1.039666667,-0.583749867,-46.23254107,1.237133784,-5.7060989,0.468780332,129.3
859,TI0978SW,CA66,11/2/10,11/9/10,11/5/10,1.62,1.62,1.62,1.62,1.227,0.572,1.408,1.069,2.381,-0.768,1.532,1.048333333,13.29049893,-31.2092176,0.79598304,-5.562464567,0.343169055,782
860,TI1723SW,CA66,11/16/10,11/23/10,11/19/10,1.62,1.62,1.62,1.62,-1.239,-1.875,-1.813,-1.642333333,1.719,-2.408,-1.688,-0.792333333,20.77805893,-53.68311147,0.995218067,-9.3076463,0.395885084,1952.3
861,TI1702SW,CA66,11/23/10,11/30/10,11/26/10,1.62,1.62,1.62,1.62,-1.875,-0.565,-1.021,-1.153666667,-2.408,-1.377,-4.058,-2.614333333,,,,,,357.2
862,TI1983SW,CA66,11/30/10,12/7/10,12/3/10,1.62,2.9,2.9,2.473333333,-0.565,-0.61,-0.947,-0.707333333,-1.377,-2.306,-0.464,-1.382333333,14.24423553,-60.35589273,1.587673455,-9.325016033,0.903540259,1121.9
863,TI2693SW,CA66,12/14/10,12/21/10,12/17/10,2.9,2.9,2.9,2.9,-1.097,-2.131,-1.276,-1.501333333,-2.148,-4.23,-4.549,-3.642333333,9.417594867,-74.27892913,0.99661477,-10.4620655,0.375518308,3354.1
864,TI2688SW,CA66,12/21/10,12/28/10,12/24/10,2.9,2.9,2.9,2.9,-2.131,-0.1,-1.004,-1.078333333,-4.23,-2.776,-3.862,-3.622666667,11.20924213,-129.9623933,0.918090954,-17.64645443,0.342911067,1530.4
865,TI3929SW,CA66,1/25/11,2/1/11,1/28/11,2.01,2.12,2.01,2.046666667,1.098,0.908,1.12,1.042,-0.272,2.097,0.458,0.761,11.25009627,-38.698372,1.143365646,-6.243558533,0.240135378,539.3
866,TI4418SW,CA66,2/8/11,2/15/11,2/12/11,2.12,2.12,2.12,2.12,-0.082,-1.404,-0.647,-0.711,0.989,-0.007,2.15,1.044,14.8646348,-31.2651644,1.100273148,-5.7662249,0.463883606,23.8
867,TI4933SW,CA66,2/22/11,3/1/11,2/25/11,2.12,2.09,2.12,2.11,-1.332,-0.712,-1.323,-1.122333333,0.759,0.456,3.666,1.627,18.50179553,-38.41059967,1.414994346,-7.1140494,0.302519421,638.2
868,TI5183SW,CA66,3/1/11,3/8/11,3/4/11,2.09,2.09,2.09,2.09,-0.712,0.396,0.175,-0.047,0.456,1.741,0.524,0.907,4.472400067,-22.80723007,1.164117262,-3.409953767,0.306151923,131.7
869,TI5437SW,CA66,3/8/11,3/15/11,3/12/11,2.09,2.09,2.09,2.09,0.396,1.155,0.575,0.708666667,1.741,1.799,-0.181,1.119666667,10.69212393,-32.0358798,1.056053502,-5.341000467,0.324630559,33.9
870,TI5860SW,CA66,3/15/11,3/22/11,3/18/11,2.09,2.09,2.09,2.09,1.155,0.434,0.281,0.623333333,1.799,1.986,0.856,1.547,14.78615567,-105.4509427,1.66556597,-15.0296373,0.354272494,4576.7
871,TI5935SW,CA66,3/22/11,3/29/11,3/25/11,2.09,2.09,2.09,2.09,0.434,0.941,0.209,0.528,1.986,1.456,1.619,1.687,17.12569427,-31.82334627,1.669650862,-6.118630067,0.611726246,2748.3
872,TI6432SW,CA66,4/5/11,4/12/11,4/8/11,3.02,3.02,3.02,3.02,-0.541,-0.952,-0.262,-0.585,4.106,3.438,2.982,3.508666667,6.246529,-34.43451847,0.824766634,-5.085130933,0.284255167,167.1
873,TI6922SW,CA66,4/19/11,4/26/11,4/22/11,3.02,3.02,3.02,3.02,-1.156,-0.324,-0.667,-0.715666667,1.843,1.357,0.694,1.298,5.329896467,-31.09957473,0.925334534,-4.5536839,0.219292043,93
874,TI7402SW,CA66,5/3/11,5/10/11,5/6/11,0.46,0.46,0.46,0.46,-0.728,-0.644,-0.627,-0.666333333,-1.107,-0.565,-0.259,-0.643666667,-1.980596333,-38.1321518,1.232104298,-4.518944433,0.248362638,94.3
875,TI7656SW,CA66,5/10/11,5/17/11,5/13/11,0.46,0.46,0.46,0.46,-0.644,1.356,0.88,0.530666667,-0.565,0.486,-0.722,-0.267,30.34642387,-29.68450653,4.48235,-7.5038663,3.083348,635.4
876,TI7876SW,CA66,5/17/11,5/24/11,5/20/11,0.46,0.46,0.46,0.46,1.356,1.181,1.745,1.427333333,0.486,0.264,-0.052,0.232666667,6.998745333,-29.5964064,1.0418354,-4.574393967,0.280645684,264.7
877,TI8428SW,CA66,5/31/11,6/7/11,6/3/11,0.46,-0.04,-0.04,0.126666667,-0.314,0.393,0.441,0.173333333,1.02,-1.148,0.207,0.026333333,9.485394467,-31.5323586,0.971622869,-5.127219133,0.317305846,529.2
878,TI9373SW,CA66,6/28/11,7/5/11,7/1/11,-0.04,1.11,1.11,0.726666667,-0.834,-0.011,-0.42,-0.421666667,-0.395,-1.844,-0.829,-1.022666667,2.4881276,-46.25247613,1.369939415,-6.092575467,0.338693076,139.5
879,TJ3979SW,CA66,11/1/11,11/8/11,11/4/11,1.41,1.41,1.41,1.41,-0.83,-0.211,-0.573,-0.538,1.42,1.302,0.458,1.06,16.97733633,-39.2028578,1.465379814,-7.022524267,0.338354843,1182.6
880,TJ4386SW,CA66,11/8/11,11/15/11,11/11/11,1.41,1.41,1.41,1.41,-0.211,-1.167,-0.453,-0.610333333,1.302,0.981,-1.016,0.422333333,12.83509567,-57.84214513,1.341586374,-8.8346551,0.309441432,437.3
881,TJ4384SW,CA66,11/15/11,11/22/11,11/18/11,1.41,1.41,1.41,1.41,-1.167,-0.081,-1.167,-0.805,0.981,1.729,0.95,1.22,19.54664973,-55.569226,1.108130407,-9.389484467,0.34857137,636.9
882,TJ5219SW,CA66,12/6/11,12/13/11,12/9/11,2.45,2.45,2.45,2.45,-0.354,0.206,-0.075,-0.074333333,3.729,1.752,0.991,2.157333333,16.43440593,-33.5888858,1.270721842,-6.252911467,0.407668983,275.1
883,TJ6727SW,CA66,1/17/12,1/24/12,1/20/12,0.9,0.9,0.9,0.9,-0.605,-0.314,-0.339,-0.419333333,0.184,-1.775,0.261,-0.443333333,12.5446048,-37.31835093,0.990682088,-6.232869467,0.343607334,2443.8
884,TJ7518SW,CA66,2/7/12,2/14/12,2/10/12,0.22,0.22,0.22,0.22,0.947,0.896,1.577,1.14,-2.086,0.31,-0.933,-0.903,12.50787407,-57.05503153,1.187431682,-8.6953632,0.322183178,1157.4
885,TJ7800SW,CA66,2/14/12,2/21/12,2/17/12,0.22,0.22,0.22,0.22,0.896,0.459,0.674,0.676333333,0.31,1.528,0.822,0.886666667,10.08250607,-35.39526007,0.745818342,-5.684720767,0.263979166,174.6
886,TJ8281SW,CA66,2/28/12,3/6/12,3/2/12,0.22,0.2,0.2,0.206666667,-0.646,-1.194,-0.667,-0.835666667,1.91,3.045,1.146,2.033666667,18.27447167,-15.77400993,1.069505493,-4.2560602,0.408795793,314.9
887,TJ8929SW,CA66,3/13/12,3/20/12,3/16/12,0.2,0.2,0.2,0.2,0.357,0.75,0.728,0.611666667,0.076,2.085,2.229,1.463333333,11.5296316,-66.42419133,0.995244694,-9.744227867,0.26479426,3819.3
888,TJ9061SW,CA66,3/20/12,3/27/12,3/23/12,0.2,0.2,0.2,0.2,0.75,0.713,0.137,0.533333333,2.085,-0.323,-1.528,0.078,18.04446933,-44.6132992,0.963097088,-7.832221067,0.414491254,976
889,TJ9313SW,CA66,3/27/12,4/3/12,3/30/12,0.2,-0.65,0.2,-0.083333333,0.713,0.774,0.96,0.815666667,-0.323,-0.207,-0.234,-0.254666667,14.82588787,-34.11780813,0.846123513,-6.117962,0.339872035,965.3
890,TK0057SW,CA66,4/10/12,4/17/12,4/13/12,-0.65,-0.65,-0.65,-0.65,0.58,-0.368,0.149,0.120333333,0.015,1.055,-0.572,0.166,13.46754427,-60.16522347,2.063484916,-9.204095967,0.249821937,3539.5
891,TK0354SW,CA66,4/24/12,5/1/12,4/27/12,-0.65,-0.38,-0.65,-0.56,0.165,-1.548,-0.337,-0.573333333,-1.325,0.741,-0.679,-0.421,4.513829733,-60.69060893,1.015130533,-8.150554833,0.275633815,360.4
892,TK8809SW,CA66,12/4/12,12/11/12,12/7/12,-0.77,-0.77,-0.77,-0.77,-1.025,-0.88,-0.807,-0.904,-1.188,-2.3,-2.751,-2.079666667,12.99261727,-28.48743793,1.048465545,-5.1850069,0.241331722,242.2
893,TK8989SW,CA66,12/18/12,12/24/12,12/21/12,-0.77,-0.77,-0.77,-0.77,-1.069,-0.073,-0.846,-0.662666667,-1.716,-1.724,-3.371,-2.270333333,23.2399894,-36.59586553,0.94632394,-7.479481867,0.299137092,1943.5
894,TK9480SW,CA66,12/31/12,1/8/13,1/4/13,-0.77,-0.1,-0.1,-0.323333333,0.489,0.284,1.227,0.666666667,-0.635,0.657,0.012,0.011333333,19.50880393,-44.87792113,0.989164294,-8.048340633,0.286393087,667.7
