Year,Month,Day,Daily PNA Value
1971,4,29,-0.523
1971,4,30,-0.358
1971,5,1,0.040
1971,5,2,0.426
1971,5,3,0.679
1971,5,4,0.684
1971,5,5,0.953
1971,5,6,1.231
1971,5,7,0.728
1971,5,8,0.250
1971,5,9,0.362
1971,5,10,0.571
1971,5,11,1.006
1971,5,12,1.419
1971,5,13,1.519
1971,5,14,1.029
1971,5,15,0.664
1971,5,16,0.735
1971,5,17,0.803
1971,5,18,0.590
1971,5,19,0.432
1971,5,20,0.415
1971,5,21,0.259
1971,5,22,-0.052
1971,5,23,-0.048
1971,5,24,0.133
1971,5,25,0.294
1971,5,26,0.140
1971,5,27,0.246
1971,5,28,0.111
1971,5,29,-0.264
1971,5,30,-0.096
1971,5,31,-0.032
1971,6,1,-0.196
1971,6,2,-0.419
1971,6,3,0.087
1971,6,4,0.477
1971,6,5,1.113
1971,6,6,1.404
1971,6,7,1.166
1971,6,8,0.862
1971,6,9,0.426
1971,6,10,0.070
1971,6,11,0.093
1971,6,12,0.536
1971,6,13,0.768
1971,6,14,0.882
1971,6,15,0.450
1971,6,16,-0.054
1971,6,17,-0.732
1971,6,18,-0.993
1971,6,19,-0.795
1971,6,20,-0.334
1971,6,21,0.131
1971,6,22,0.597
1971,6,23,0.934
1971,6,24,0.845
1971,6,25,0.525
1971,6,26,-0.031
1971,6,27,-0.430
1971,6,28,-0.889
1971,6,29,-1.219
1971,6,30,-0.774
1971,7,1,-0.400
1971,7,2,-0.029
1971,7,3,-0.209
1971,7,4,-0.582
1971,7,5,-0.843
1971,7,6,-1.082
1971,7,7,-0.832
1971,7,8,-0.571
1971,7,9,-0.527
1971,7,10,-0.815
1971,7,11,-1.387
1971,7,12,-1.767
1971,7,13,-1.544
1971,7,14,-2.009
1971,7,15,-2.052
1971,7,16,-1.851
1971,7,17,-1.643
1971,7,18,-1.149
1971,7,19,-0.896
1971,7,20,-0.358
1971,7,21,0.002
1971,7,22,0.316
1971,7,23,0.404
1971,7,24,-0.181
1971,7,25,-0.462
1971,7,26,-0.335
1971,7,27,-0.140
1971,7,28,-0.301
1971,7,29,-0.540
1971,7,30,-0.532
1971,7,31,-0.364
1971,8,1,-0.340
1971,8,2,-0.700
1971,8,3,-0.838
1971,8,4,-0.919
1971,8,5,-1.180
1971,8,6,-1.585
1971,8,7,-1.635
1971,8,8,-1.372
1971,8,9,-0.945
1971,8,10,-0.283
1971,8,11,0.041
1971,8,12,0.223
1971,8,13,0.085
1971,8,14,-0.231
1971,8,15,-0.426
1971,8,16,-0.366
1971,8,17,-0.164
1971,8,18,-0.057
1971,8,19,0.037
1971,8,20,0.182
1971,8,21,-0.014
1971,8,22,-0.325
1971,8,23,-0.729
1971,8,24,-0.748
1971,8,25,-0.603
1971,8,26,-0.432
1971,8,27,-0.289
1971,8,28,-0.028
1971,8,29,0.427
1971,8,30,0.777
1971,8,31,0.933
1971,9,1,1.062
1971,9,2,1.150
1971,9,3,0.921
1971,9,4,0.813
1971,9,5,0.272
1971,9,6,0.121
1971,9,7,0.251
1971,9,8,-0.006
1971,9,9,-0.221
1971,9,10,-0.192
1971,9,11,-0.081
1971,9,12,-0.122
1971,9,13,-0.270
1971,9,14,-0.453
1971,9,15,-0.571
1971,9,16,-0.103
1971,9,17,-0.149
1971,9,18,-0.088
1971,9,19,0.208
1971,9,20,0.200
1971,9,21,0.494
1971,9,22,1.074
1971,9,23,1.438
1971,9,24,1.251
1971,9,25,0.747
1971,9,26,0.217
1971,9,27,0.078
1971,9,28,0.189
1971,9,29,0.605
1971,9,30,0.478
1971,10,1,-0.979
1971,10,2,-0.511
1971,10,3,-0.082
1971,10,4,0.115
1971,10,5,0.568
1971,10,6,1.138
1971,10,7,1.293
1971,10,8,1.291
1971,10,9,0.981
1971,10,10,1.021
1971,10,11,0.545
1971,10,12,-0.200
1971,10,13,-1.067
1971,10,14,-1.311
1971,10,15,-1.282
1971,10,16,-1.279
1971,10,17,-1.475
1971,10,18,-1.298
1971,10,19,-1.060
1971,10,20,-0.915
1971,10,21,-0.819
1971,10,22,-0.551
1971,10,23,-0.451
1971,10,24,-0.657
1971,10,25,-0.956
1971,10,26,-1.149
1971,10,27,-1.056
1971,10,28,-1.214
1971,10,29,-1.643
1971,10,30,-1.800
1971,10,31,-1.932
1971,11,1,-1.917
1971,11,2,-1.684
1971,11,3,-1.418
1971,11,4,-1.172
1971,11,5,-1.086
1971,11,6,-1.072
1971,11,7,-0.832
1971,11,8,-0.753
1971,11,9,-0.538
1971,11,10,0.051
1971,11,11,0.517
1971,11,12,0.549
1971,11,13,0.602
1971,11,14,0.532
1971,11,15,0.416
1971,11,16,0.344
1971,11,17,0.309
1971,11,18,0.418
1971,11,19,0.255
1971,11,20,0.299
1971,11,21,0.389
1971,11,22,0.449
1971,11,23,0.373
1971,11,24,0.196
1971,11,25,-0.019
1971,11,26,-0.063
1971,11,27,-0.090
1971,11,28,-0.233
1971,11,29,-0.309
1971,11,30,-0.110
1971,12,1,-0.091
1971,12,2,-0.051
1971,12,3,-0.066
1971,12,4,0.046
1971,12,5,0.029
1971,12,6,-0.343
1971,12,7,-0.589
1971,12,8,-0.934
1971,12,9,-1.451
1971,12,10,-1.458
1971,12,11,-1.450
1971,12,12,-1.184
1971,12,13,-0.930
1971,12,14,-1.097
1971,12,15,-0.970
1971,12,16,-1.082
1971,12,17,-0.808
1971,12,18,-0.941
1971,12,19,-1.502
1971,12,20,-1.835
1971,12,21,-1.836
1971,12,22,-1.500
1971,12,23,-1.244
1971,12,24,-1.042
1971,12,25,-0.759
1971,12,26,-0.700
1971,12,27,-0.550
1971,12,28,-0.243
1971,12,29,0.219
1971,12,30,0.419
1971,12,31,0.278
1972,1,1,-0.085
1972,1,2,-0.441
1972,1,3,-0.390
1972,1,4,-0.720
1972,1,5,-0.751
1972,1,6,-0.897
1972,1,7,-1.077
1972,1,8,-1.186
1972,1,9,-1.176
1972,1,10,-1.078
1972,1,11,-1.154
1972,1,12,-1.165
1972,1,13,-0.944
1972,1,14,-0.568
1972,1,15,-0.324
1972,1,16,-0.574
1972,1,17,-0.719
1972,1,18,-0.783
1972,1,19,-0.796
1972,1,20,-0.502
1972,1,21,-0.545
1972,1,22,-0.883
1972,1,23,-1.148
1972,1,24,-1.169
1972,1,25,-1.052
1972,1,26,-1.088
1972,1,27,-0.889
1972,1,28,-0.769
1972,1,29,-0.480
1972,1,30,-0.618
1972,1,31,-0.845
1972,2,1,-1.008
1972,2,2,-1.097
1972,2,3,-0.916
1972,2,4,-0.790
1972,2,5,-0.807
1972,2,6,-0.590
1972,2,7,-0.166
1972,2,8,0.075
1972,2,9,-0.063
1972,2,10,-0.462
1972,2,11,-0.794
1972,2,12,-0.632
1972,2,13,-0.390
1972,2,14,-0.550
1972,2,15,-0.666
1972,2,16,-0.678
1972,2,17,-0.704
1972,2,18,-0.638
1972,2,19,-0.472
1972,2,20,-0.297
1972,2,21,-0.371
1972,2,22,-0.417
1972,2,23,-0.429
1972,2,24,-0.866
1972,2,25,-1.054
1972,2,26,-1.067
1972,2,27,-1.074
1972,2,28,-0.885
1972,2,29,-0.806
1972,3,1,-0.609
1972,3,2,-0.390
1972,3,3,-0.301
1972,3,4,-0.219
1972,3,5,-0.131
1972,3,6,-0.292
1972,3,7,-0.362
1972,3,8,-0.174
1972,3,9,0.173
1972,3,10,0.568
1972,3,11,0.742
1972,3,12,1.074
1972,3,13,1.149
1972,3,14,0.994
1972,3,15,1.078
1972,3,16,1.101
1972,3,17,1.062
1972,3,18,1.012
1972,3,19,0.884
1972,3,20,0.785
1972,3,21,0.502
1972,3,22,0.345
1972,3,23,0.473
1972,3,24,0.373
1972,3,25,0.033
1972,3,26,-0.275
1972,3,27,-0.418
1972,3,28,-0.417
1972,3,29,-0.345
1972,3,30,-0.414
1972,3,31,-0.469
1972,4,1,-0.685
1972,4,2,-1.149
1972,4,3,-1.413
1972,4,4,-1.643
1972,4,5,-1.278
1972,4,6,-0.695
1972,4,7,-0.505
1972,4,8,-0.475
1972,4,9,-0.537
1972,4,10,-0.784
1972,4,11,-0.868
1972,4,12,-0.825
1972,4,13,-0.722
1972,4,14,-0.805
1972,4,15,-1.183
1972,4,16,-1.441
1972,4,17,-1.556
1972,4,18,-1.580
1972,4,19,-1.742
1972,4,20,-1.915
1972,4,21,-1.720
1972,4,22,-1.497
1972,4,23,-1.185
1972,4,24,-0.682
1972,4,25,-0.361
1972,4,26,0.094
1972,4,27,0.406
1972,4,28,0.387
1972,4,29,0.087
1972,4,30,-0.211
1972,5,1,-0.382
1972,5,2,-0.140
1972,5,3,0.086
1972,5,4,0.190
1972,5,5,0.384
1972,5,6,0.238
1972,5,7,-0.100
1972,5,8,-0.031
1972,5,9,0.164
1972,5,10,-0.074
1972,5,11,-0.252
1972,5,12,-0.219
1972,5,13,-0.009
1972,5,14,0.049
1972,5,15,-0.003
1972,5,16,-0.163
1972,5,17,-0.105
1972,5,18,0.145
1972,5,19,0.472
1972,5,20,0.437
1972,5,21,0.046
1972,5,22,-0.311
1972,5,23,-0.590
1972,5,24,-0.355
1972,5,25,0.053
1972,5,26,0.275
1972,5,27,0.737
1972,5,28,0.777
1972,5,29,0.568
1972,5,30,0.254
1972,5,31,-0.249
1972,6,1,-1.373
1972,6,2,-2.315
1972,6,3,-2.350
1972,6,4,-1.873
1972,6,5,-1.269
1972,6,6,-0.933
1972,6,7,-0.696
1972,6,8,-0.392
1972,6,9,-0.078
1972,6,10,0.162
1972,6,11,0.464
1972,6,12,0.706
1972,6,13,0.701
1972,6,14,0.970
1972,6,15,1.118
1972,6,16,0.942
1972,6,17,0.678
1972,6,18,0.546
1972,6,19,0.508
1972,6,20,0.439
1972,6,21,0.351
1972,6,22,0.192
1972,6,23,0.614
1972,6,24,1.080
1972,6,25,0.943
1972,6,26,0.428
1972,6,27,-0.004
1972,6,28,-0.362
1972,6,29,-0.562
1972,6,30,-0.972
1972,7,1,-1.261
1972,7,2,-0.430
1972,7,3,0.243
1972,7,4,0.903
1972,7,5,0.880
1972,7,6,0.114
1972,7,7,0.583
1972,7,8,0.345
1972,7,9,0.281
1972,7,10,0.845
1972,7,11,1.207
1972,7,12,1.069
1972,7,13,0.351
1972,7,14,-0.465
1972,7,15,-1.210
1972,7,16,-1.282
1972,7,17,-1.695
1972,7,18,-2.164
1972,7,19,-2.736
1972,7,20,-3.102
1972,7,21,-2.747
1972,7,22,-1.880
1972,7,23,-1.513
1972,7,24,-1.150
1972,7,25,-0.496
1972,7,26,0.586
1972,7,27,1.166
1972,7,28,1.008
1972,7,29,0.624
1972,7,30,0.410
1972,7,31,0.740
1972,8,1,1.358
1972,8,2,1.170
1972,8,3,0.528
1972,8,4,-0.181
1972,8,5,-0.235
1972,8,6,-0.256
1972,8,7,-0.361
1972,8,8,-0.665
1972,8,9,-0.637
1972,8,10,-0.747
1972,8,11,-0.740
1972,8,12,-0.772
1972,8,13,-0.705
1972,8,14,-0.594
1972,8,15,-0.436
1972,8,16,-0.257
1972,8,17,-0.072
1972,8,18,0.164
1972,8,19,-0.152
1972,8,20,0.015
1972,8,21,0.246
1972,8,22,0.502
1972,8,23,0.594
1972,8,24,0.488
1972,8,25,0.553
1972,8,26,0.585
1972,8,27,0.356
1972,8,28,0.174
1972,8,29,-0.005
1972,8,30,-0.080
1972,8,31,-0.390
1972,9,1,-0.495
1972,9,2,-0.127
1972,9,3,0.759
1972,9,4,1.145
1972,9,5,1.003
1972,9,6,1.163
1972,9,7,1.336
1972,9,8,1.229
1972,9,9,0.783
1972,9,10,0.308
1972,9,11,0.152
1972,9,12,0.309
1972,9,13,0.030
1972,9,14,-0.308
1972,9,15,-0.787
1972,9,16,-0.769
1972,9,17,-0.466
1972,9,18,0.206
1972,9,19,0.829
1972,9,20,1.249
1972,9,21,1.149
1972,9,22,0.708
1972,9,23,0.342
1972,9,24,-0.145
1972,9,25,-0.139
1972,9,26,-0.710
1972,9,27,-1.707
1972,9,28,-1.418
1972,9,29,-0.959
1972,9,30,-0.892
1972,10,1,0.658
1972,10,2,1.274
1972,10,3,0.520
1972,10,4,-0.237
1972,10,5,-0.480
1972,10,6,-1.030
1972,10,7,-1.532
1972,10,8,-1.352
1972,10,9,-1.418
1972,10,10,-1.412
1972,10,11,-1.295
1972,10,12,-1.212
1972,10,13,-1.155
1972,10,14,-0.701
1972,10,15,-0.258
1972,10,16,-0.236
1972,10,17,-0.249
1972,10,18,-0.149
1972,10,19,-0.247
1972,10,20,-0.358
1972,10,21,-0.476
1972,10,22,-0.592
1972,10,23,-0.807
1972,10,24,-0.865
1972,10,25,-1.125
1972,10,26,-1.149
1972,10,27,-1.146
1972,10,28,-1.019
1972,10,29,-0.535
1972,10,30,-0.137
1972,10,31,0.274
1972,11,1,0.180
1972,11,2,0.126
1972,11,3,0.058
1972,11,4,0.226
1972,11,5,0.112
1972,11,6,-0.095
1972,11,7,-0.087
1972,11,8,0.016
1972,11,9,0.011
1972,11,10,0.072
1972,11,11,0.223
1972,11,12,0.242
1972,11,13,0.284
1972,11,14,0.320
1972,11,15,0.364
1972,11,16,0.460
1972,11,17,0.445
1972,11,18,0.322
1972,11,19,0.256
1972,11,20,0.456
1972,11,21,0.788
1972,11,22,1.129
1972,11,23,1.068
1972,11,24,0.910
1972,11,25,0.808
1972,11,26,0.432
1972,11,27,0.066
1972,11,28,-0.276
1972,11,29,-0.656
1972,11,30,-0.698
1972,12,1,-0.408
1972,12,2,-0.603
1972,12,3,-0.760
1972,12,4,-0.700
1972,12,5,-1.145
1972,12,6,-1.457
1972,12,7,-1.745
1972,12,8,-1.827
1972,12,9,-1.763
1972,12,10,-1.663
1972,12,11,-1.561
1972,12,12,-1.726
1972,12,13,-1.709
1972,12,14,-1.204
1972,12,15,-0.381
1972,12,16,0.432
1972,12,17,0.807
1972,12,18,0.728
1972,12,19,0.714
1972,12,20,0.975
1972,12,21,1.112
1972,12,22,0.910
1972,12,23,0.601
1972,12,24,0.368
1972,12,25,0.464
1972,12,26,0.551
1972,12,27,0.466
1972,12,28,0.292
1972,12,29,0.091
1972,12,30,-0.214
1972,12,31,-0.129
1973,1,1,-0.342
1973,1,2,-0.708
1973,1,3,-0.979
1973,1,4,-0.847
1973,1,5,-0.302
1973,1,6,0.081
1973,1,7,0.413
1973,1,8,0.326
1973,1,9,0.224
1973,1,10,0.417
1973,1,11,0.631
1973,1,12,0.606
1973,1,13,0.493
1973,1,14,0.467
1973,1,15,0.234
1973,1,16,-0.157
1973,1,17,-0.351
1973,1,18,-0.349
1973,1,19,-0.122
1973,1,20,0.196
1973,1,21,0.080
1973,1,22,0.223
1973,1,23,0.170
1973,1,24,-0.123
1973,1,25,-0.573
1973,1,26,-0.791
1973,1,27,-0.456
1973,1,28,-0.112
1973,1,29,-0.070
1973,1,30,-0.030
1973,1,31,0.168
1973,2,1,0.304
1973,2,2,0.161
1973,2,3,0.229
1973,2,4,0.295
1973,2,5,0.179
1973,2,6,-0.004
1973,2,7,-0.097
1973,2,8,0.154
1973,2,9,0.349
1973,2,10,0.166
1973,2,11,-0.116
1973,2,12,-0.209
1973,2,13,0.220
1973,2,14,0.421
1973,2,15,0.790
1973,2,16,0.997
1973,2,17,0.843
1973,2,18,0.412
1973,2,19,0.062
1973,2,20,-0.019
1973,2,21,-0.084
1973,2,22,0.042
1973,2,23,0.040
1973,2,24,-0.003
1973,2,25,0.090
1973,2,26,0.403
1973,2,27,0.598
1973,2,28,0.491
1973,3,1,0.497
1973,3,2,0.497
1973,3,3,0.490
1973,3,4,0.465
1973,3,5,0.508
1973,3,6,0.565
1973,3,7,0.557
1973,3,8,0.564
1973,3,9,0.447
1973,3,10,0.296
1973,3,11,0.107
1973,3,12,-0.245
1973,3,13,-0.394
1973,3,14,-0.196
1973,3,15,-0.278
1973,3,16,-0.205
1973,3,17,-0.022
1973,3,18,0.362
1973,3,19,0.612
1973,3,20,0.943
1973,3,21,1.015
1973,3,22,0.996
1973,3,23,1.062
1973,3,24,1.018
1973,3,25,0.900
1973,3,26,0.614
1973,3,27,0.580
1973,3,28,0.920
1973,3,29,1.197
1973,3,30,1.176
1973,3,31,0.868
1973,4,1,0.747
1973,4,2,0.775
1973,4,3,0.720
1973,4,4,0.634
1973,4,5,0.215
1973,4,6,0.016
1973,4,7,0.332
1973,4,8,0.614
1973,4,9,0.404
1973,4,10,0.200
1973,4,11,0.111
1973,4,12,0.058
1973,4,13,-0.076
1973,4,14,-0.161
1973,4,15,-0.196
1973,4,16,-0.306
1973,4,17,-0.485
1973,4,18,-0.428
1973,4,19,0.068
1973,4,20,0.467
1973,4,21,0.062
1973,4,22,-0.700
1973,4,23,-0.808
1973,4,24,-0.316
1973,4,25,0.172
1973,4,26,0.562
1973,4,27,0.465
1973,4,28,0.257
1973,4,29,0.291
1973,4,30,0.575
1973,5,1,0.825
1973,5,2,0.715
1973,5,3,0.604
1973,5,4,0.735
1973,5,5,0.414
1973,5,6,-0.073
1973,5,7,-0.354
1973,5,8,-0.776
1973,5,9,-0.876
1973,5,10,-0.390
1973,5,11,0.175
1973,5,12,0.542
1973,5,13,0.767
1973,5,14,0.965
1973,5,15,1.076
1973,5,16,1.102
1973,5,17,1.032
1973,5,18,0.673
1973,5,19,0.323
1973,5,20,0.313
1973,5,21,0.601
1973,5,22,0.488
1973,5,23,0.419
1973,5,24,0.461
1973,5,25,0.659
1973,5,26,0.629
1973,5,27,0.984
1973,5,28,1.247
1973,5,29,1.174
1973,5,30,0.771
1973,5,31,0.674
1973,6,1,0.644
1973,6,2,0.498
1973,6,3,0.412
1973,6,4,0.451
1973,6,5,0.865
1973,6,6,0.994
1973,6,7,0.544
1973,6,8,0.295
1973,6,9,-0.019
1973,6,10,-0.005
1973,6,11,0.262
1973,6,12,0.723
1973,6,13,1.122
1973,6,14,1.116
1973,6,15,0.860
1973,6,16,0.407
1973,6,17,0.067
1973,6,18,0.000
1973,6,19,0.224
1973,6,20,0.456
1973,6,21,0.610
1973,6,22,0.661
1973,6,23,0.836
1973,6,24,0.888
1973,6,25,1.232
1973,6,26,0.632
1973,6,27,0.503
1973,6,28,0.535
1973,6,29,0.586
1973,6,30,0.656
1973,7,1,0.529
1973,7,2,0.541
1973,7,3,0.456
1973,7,4,0.599
1973,7,5,0.240
1973,7,6,-0.407
1973,7,7,-0.341
1973,7,8,0.195
1973,7,9,-0.046
1973,7,10,-0.546
1973,7,11,-0.741
1973,7,12,-0.873
1973,7,13,-1.164
1973,7,14,-1.419
1973,7,15,-1.514
1973,7,16,-1.554
1973,7,17,-1.347
1973,7,18,-0.328
1973,7,19,0.702
1973,7,20,0.664
1973,7,21,-0.316
1973,7,22,-0.995
1973,7,23,-0.620
1973,7,24,-0.170
1973,7,25,-0.246
1973,7,26,-0.025
1973,7,27,0.080
1973,7,28,0.166
1973,7,29,0.288
1973,7,30,0.436
1973,7,31,0.258
1973,8,1,-0.010
1973,8,2,-0.197
1973,8,3,-0.304
1973,8,4,-0.200
1973,8,5,-0.106
1973,8,6,-0.523
1973,8,7,-0.829
1973,8,8,-0.850
1973,8,9,-0.762
1973,8,10,-1.034
1973,8,11,-1.015
1973,8,12,-0.866
1973,8,13,-0.691
1973,8,14,-0.610
1973,8,15,-0.308
1973,8,16,0.089
1973,8,17,0.412
1973,8,18,0.528
1973,8,19,0.377
1973,8,20,0.142
1973,8,21,-0.497
1973,8,22,-0.726
1973,8,23,-0.240
1973,8,24,0.070
1973,8,25,0.100
1973,8,26,-0.056
1973,8,27,-0.256
1973,8,28,-0.374
1973,8,29,-0.514
1973,8,30,-0.498
1973,8,31,-0.246
1973,9,1,-0.008
1973,9,2,0.198
1973,9,3,0.318
1973,9,4,0.277
1973,9,5,0.030
1973,9,6,0.060
1973,9,7,-0.045
1973,9,8,-0.178
1973,9,9,-0.208
1973,9,10,-0.211
1973,9,11,-0.147
1973,9,12,-0.001
1973,9,13,0.266
1973,9,14,0.375
1973,9,15,0.177
1973,9,16,0.331
1973,9,17,0.636
1973,9,18,0.911
1973,9,19,0.879
1973,9,20,0.552
1973,9,21,0.166
1973,9,22,-0.277
1973,9,23,-0.701
1973,9,24,-0.531
1973,9,25,-0.696
1973,9,26,-0.937
1973,9,27,-0.990
1973,9,28,-1.384
1973,9,29,-1.428
1973,9,30,-1.258
1973,10,1,-1.787
1973,10,2,-1.764
1973,10,3,-1.854
1973,10,4,-1.769
1973,10,5,-1.657
1973,10,6,-1.565
1973,10,7,-0.974
1973,10,8,-0.281
1973,10,9,-0.010
1973,10,10,-0.008
1973,10,11,-0.480
1973,10,12,-1.002
1973,10,13,-1.178
1973,10,14,-1.307
1973,10,15,-1.048
1973,10,16,-0.874
1973,10,17,-0.799
1973,10,18,-0.480
1973,10,19,-0.102
1973,10,20,-0.019
1973,10,21,0.083
1973,10,22,0.278
1973,10,23,0.602
1973,10,24,0.842
1973,10,25,0.946
1973,10,26,1.118
1973,10,27,1.329
1973,10,28,0.910
1973,10,29,0.365
1973,10,30,-0.263
1973,10,31,-0.891
1973,11,1,-1.389
1973,11,2,-1.477
1973,11,3,-1.324
1973,11,4,-1.216
1973,11,5,-1.141
1973,11,6,-1.110
1973,11,7,-1.162
1973,11,8,-1.242
1973,11,9,-1.064
1973,11,10,-0.849
1973,11,11,-0.942
1973,11,12,-1.115
1973,11,13,-0.904
1973,11,14,-0.626
1973,11,15,-0.556
1973,11,16,-0.483
1973,11,17,-0.529
1973,11,18,-0.541
1973,11,19,-0.401
1973,11,20,-0.567
1973,11,21,-0.801
1973,11,22,-0.748
1973,11,23,-0.636
1973,11,24,-0.544
1973,11,25,-0.985
1973,11,26,-1.119
1973,11,27,-1.242
1973,11,28,-1.107
1973,11,29,-0.948
1973,11,30,-0.678
1973,12,1,-0.636
1973,12,2,-0.391
1973,12,3,-0.248
1973,12,4,-0.123
1973,12,5,-0.049
1973,12,6,0.020
1973,12,7,0.119
1973,12,8,0.255
1973,12,9,0.493
1973,12,10,0.516
1973,12,11,0.258
1973,12,12,-0.109
1973,12,13,-0.202
1973,12,14,0.056
1973,12,15,0.361
1973,12,16,0.340
1973,12,17,0.196
1973,12,18,0.382
1973,12,19,0.694
1973,12,20,0.894
1973,12,21,0.659
1973,12,22,0.323
1973,12,23,0.511
1973,12,24,0.766
1973,12,25,0.645
1973,12,26,0.810
1973,12,27,0.685
1973,12,28,0.457
1973,12,29,0.210
1973,12,30,-0.101
1973,12,31,-0.500
1974,1,1,-0.922
1974,1,2,-0.949
1974,1,3,-0.818
1974,1,4,-0.823
1974,1,5,-0.906
1974,1,6,-0.919
1974,1,7,-0.847
1974,1,8,-0.771
1974,1,9,-0.689
1974,1,10,-0.616
1974,1,11,-0.686
1974,1,12,-0.549
1974,1,13,-0.390
1974,1,14,-0.379
1974,1,15,-0.366
1974,1,16,-0.344
1974,1,17,-0.137
1974,1,18,0.071
1974,1,19,0.150
1974,1,20,0.088
1974,1,21,-0.139
1974,1,22,-0.177
1974,1,23,-0.160
1974,1,24,-0.364
1974,1,25,-0.557
1974,1,26,-0.605
1974,1,27,-0.689
1974,1,28,-0.608
1974,1,29,-0.687
1974,1,30,-0.654
1974,1,31,-0.455
1974,2,1,-0.259
1974,2,2,-0.025
1974,2,3,0.043
1974,2,4,0.005
1974,2,5,-0.159
1974,2,6,-0.405
1974,2,7,-0.356
1974,2,8,-0.180
1974,2,9,-0.095
1974,2,10,-0.150
1974,2,11,-0.266
1974,2,12,-0.226
1974,2,13,0.084
1974,2,14,0.336
1974,2,15,0.278
1974,2,16,0.097
1974,2,17,0.028
1974,2,18,-0.060
1974,2,19,-0.230
1974,2,20,-0.378
1974,2,21,-0.605
1974,2,22,-0.709
1974,2,23,-0.543
1974,2,24,-0.405
1974,2,25,-0.393
1974,2,26,-0.564
1974,2,27,-1.013
1974,2,28,-1.384
1974,3,1,-0.897
1974,3,2,-0.897
1974,3,3,-1.031
1974,3,4,-1.233
1974,3,5,-1.397
1974,3,6,-1.433
1974,3,7,-1.264
1974,3,8,-0.762
1974,3,9,-0.307
1974,3,10,-0.032
1974,3,11,0.033
1974,3,12,0.016
1974,3,13,0.160
1974,3,14,0.265
1974,3,15,0.360
1974,3,16,0.460
1974,3,17,0.282
1974,3,18,-0.138
1974,3,19,-0.578
1974,3,20,-0.703
1974,3,21,-0.689
1974,3,22,-0.645
1974,3,23,-0.653
1974,3,24,-0.558
1974,3,25,-0.439
1974,3,26,-0.297
1974,3,27,-0.124
1974,3,28,-0.052
1974,3,29,0.204
1974,3,30,0.323
1974,3,31,0.409
1974,4,1,0.292
1974,4,2,-0.010
1974,4,3,0.058
1974,4,4,0.154
1974,4,5,0.063
1974,4,6,-0.092
1974,4,7,-0.295
1974,4,8,-0.413
1974,4,9,-0.283
1974,4,10,-0.060
1974,4,11,-0.169
1974,4,12,-0.321
1974,4,13,-0.201
1974,4,14,-0.052
1974,4,15,-0.043
1974,4,16,-0.220
1974,4,17,-0.462
1974,4,18,-0.459
1974,4,19,-0.406
1974,4,20,-0.372
1974,4,21,-0.477
1974,4,22,-0.548
1974,4,23,-0.314
1974,4,24,0.010
1974,4,25,0.318
1974,4,26,0.623
1974,4,27,0.478
1974,4,28,0.162
1974,4,29,-0.057
1974,4,30,-0.272
1974,5,1,-0.575
1974,5,2,-0.731
1974,5,3,-0.748
1974,5,4,-0.281
1974,5,5,0.309
1974,5,6,0.537
1974,5,7,0.788
1974,5,8,0.714
1974,5,9,0.537
1974,5,10,0.097
1974,5,11,-0.261
1974,5,12,-0.637
1974,5,13,-0.703
1974,5,14,-0.782
1974,5,15,-0.927
1974,5,16,-1.068
1974,5,17,-1.384
1974,5,18,-1.931
1974,5,19,-2.130
1974,5,20,-1.450
1974,5,21,-0.672
1974,5,22,-0.377
1974,5,23,-0.307
1974,5,24,-0.197
1974,5,25,-0.064
1974,5,26,0.080
1974,5,27,-0.105
1974,5,28,-0.141
1974,5,29,0.002
1974,5,30,0.485
1974,5,31,0.549
1974,6,1,0.291
1974,6,2,-0.020
1974,6,3,-0.399
1974,6,4,-0.780
1974,6,5,-1.208
1974,6,6,-1.527
1974,6,7,-1.513
1974,6,8,-1.589
1974,6,9,-1.449
1974,6,10,-0.967
1974,6,11,-0.770
1974,6,12,-0.903
1974,6,13,-1.091
1974,6,14,-0.939
1974,6,15,-0.359
1974,6,16,-0.151
1974,6,17,-0.524
1974,6,18,-0.859
1974,6,19,-0.622
1974,6,20,-0.283
1974,6,21,-0.148
1974,6,22,-0.210
1974,6,23,-0.264
1974,6,24,-0.290
1974,6,25,-0.257
1974,6,26,-0.437
1974,6,27,-1.030
1974,6,28,-1.361
1974,6,29,-1.571
1974,6,30,-1.692
1974,7,1,-1.146
1974,7,2,-0.272
1974,7,3,0.184
1974,7,4,0.458
1974,7,5,0.062
1974,7,6,-0.164
1974,7,7,-0.529
1974,7,8,-0.661
1974,7,9,-0.566
1974,7,10,-0.323
1974,7,11,0.005
1974,7,12,0.293
1974,7,13,0.613
1974,7,14,0.520
1974,7,15,0.458
1974,7,16,0.477
1974,7,17,0.656
1974,7,18,0.537
1974,7,19,0.532
1974,7,20,0.018
1974,7,21,-0.507
1974,7,22,-0.820
1974,7,23,-1.102
1974,7,24,-0.698
1974,7,25,-0.325
1974,7,26,-0.441
1974,7,27,-0.531
1974,7,28,-1.140
1974,7,29,-1.423
1974,7,30,-0.723
1974,7,31,-0.114
1974,8,1,0.136
1974,8,2,0.111
1974,8,3,0.217
1974,8,4,-0.079
1974,8,5,-0.580
1974,8,6,-0.455
1974,8,7,-0.471
1974,8,8,-1.007
1974,8,9,-1.457
1974,8,10,-1.615
1974,8,11,-1.286
1974,8,12,-0.871
1974,8,13,-0.432
1974,8,14,-0.087
1974,8,15,0.498
1974,8,16,1.065
1974,8,17,1.113
