Year,Month,Day,Daily AO Value
1967,10,13,2.172
1967,10,14,2.066
1967,10,15,1.697
1967,10,16,1.720
1967,10,17,1.597
1967,10,18,0.919
1967,10,19,0.430
1967,10,20,0.119
1967,10,21,0.857
1967,10,22,2.141
1967,10,23,2.095
1967,10,24,1.301
1967,10,25,0.860
1967,10,26,0.742
1967,10,27,0.582
1967,10,28,0.065
1967,10,29,-0.249
1967,10,30,-0.713
1967,10,31,-1.039
1967,11,1,-1.644
1967,11,2,-1.941
1967,11,3,-1.704
1967,11,4,-1.826
1967,11,5,-1.864
1967,11,6,-2.142
1967,11,7,-1.566
1967,11,8,-0.688
1967,11,9,-0.122
1967,11,10,0.591
1967,11,11,0.798
1967,11,12,0.345
1967,11,13,-0.364
1967,11,14,-1.020
1967,11,15,-0.292
1967,11,16,1.057
1967,11,17,1.312
1967,11,18,1.398
1967,11,19,1.026
1967,11,20,0.327
1967,11,21,1.327
1967,11,22,2.150
1967,11,23,2.432
1967,11,24,1.692
1967,11,25,0.964
1967,11,26,1.085
1967,11,27,1.749
1967,11,28,2.543
1967,11,29,2.214
1967,11,30,1.812
1967,12,1,0.955
1967,12,2,0.704
1967,12,3,0.953
1967,12,4,0.440
1967,12,5,-0.766
1967,12,6,-2.283
1967,12,7,-2.703
1967,12,8,-2.198
1967,12,9,-1.273
1967,12,10,-0.213
1967,12,11,0.114
1967,12,12,-0.978
1967,12,13,-1.405
1967,12,14,-0.492
1967,12,15,-0.138
1967,12,16,-0.174
1967,12,17,-0.599
1967,12,18,-0.984
1967,12,19,-1.331
1967,12,20,-1.866
1967,12,21,-1.369
1967,12,22,0.008
1967,12,23,1.660
1967,12,24,1.852
1967,12,25,0.625
1967,12,26,-0.218
1967,12,27,-0.148
1967,12,28,0.318
1967,12,29,0.236
1967,12,30,0.421
1967,12,31,0.479
1968,1,1,-0.326
1968,1,2,-0.550
1968,1,3,-0.227
1968,1,4,-0.174
1968,1,5,-0.219
1968,1,6,-0.403
1968,1,7,-0.722
1968,1,8,-1.150
1968,1,9,-1.820
1968,1,10,-1.816
1968,1,11,-1.761
1968,1,12,-1.858
1968,1,13,-0.665
1968,1,14,0.693
1968,1,15,0.709
1968,1,16,0.019
1968,1,17,0.134
1968,1,18,0.306
1968,1,19,0.114
1968,1,20,-0.075
1968,1,21,-0.272
1968,1,22,-0.732
1968,1,23,-0.324
1968,1,24,0.430
1968,1,25,-0.152
1968,1,26,-0.241
1968,1,27,-0.077
1968,1,28,0.373
1968,1,29,0.166
1968,1,30,-0.543
1968,1,31,-1.061
1968,2,1,-1.251
1968,2,2,-1.600
1968,2,3,-1.694
1968,2,4,-1.961
1968,2,5,-2.891
1968,2,6,-3.402
1968,2,7,-3.490
1968,2,8,-2.969
1968,2,9,-2.550
1968,2,10,-2.869
1968,2,11,-3.127
1968,2,12,-2.979
1968,2,13,-2.630
1968,2,14,-2.471
1968,2,15,-2.911
1968,2,16,-3.112
1968,2,17,-3.118
1968,2,18,-3.122
1968,2,19,-3.101
1968,2,20,-3.345
1968,2,21,-3.217
1968,2,22,-2.828
1968,2,23,-1.769
1968,2,24,-0.895
1968,2,25,-0.407
1968,2,26,-0.183
1968,2,27,0.625
1968,2,28,1.463
1968,2,29,1.566
1968,3,1,1.003
1968,3,2,0.932
1968,3,3,1.191
1968,3,4,1.750
1968,3,5,0.863
1968,3,6,-0.093
1968,3,7,-0.290
1968,3,8,-0.263
1968,3,9,-0.098
1968,3,10,0.163
1968,3,11,0.463
1968,3,12,1.216
1968,3,13,2.506
1968,3,14,3.269
1968,3,15,4.115
1968,3,16,4.917
1968,3,17,4.300
1968,3,18,3.435
1968,3,19,2.727
1968,3,20,1.817
1968,3,21,1.097
1968,3,22,1.192
1968,3,23,1.540
1968,3,24,1.732
1968,3,25,1.838
1968,3,26,2.930
1968,3,27,3.454
1968,3,28,2.696
1968,3,29,1.408
1968,3,30,0.359
1968,3,31,-0.125
1968,4,1,-0.910
1968,4,2,-1.662
1968,4,3,-1.403
1968,4,4,-0.203
1968,4,5,0.883
1968,4,6,1.276
1968,4,7,1.350
1968,4,8,1.635
1968,4,9,1.594
1968,4,10,1.298
1968,4,11,1.225
1968,4,12,1.397
1968,4,13,1.449
1968,4,14,1.242
1968,4,15,0.793
1968,4,16,-0.130
1968,4,17,0.254
1968,4,18,0.847
1968,4,19,0.449
1968,4,20,-0.196
1968,4,21,-1.011
1968,4,22,-1.615
1968,4,23,-1.512
1968,4,24,-0.276
1968,4,25,0.905
1968,4,26,1.376
1968,4,27,0.898
1968,4,28,0.224
1968,4,29,-0.152
1968,4,30,-0.548
1968,5,1,-1.082
1968,5,2,-1.507
1968,5,3,-1.414
1968,5,4,-0.860
1968,5,5,-0.089
1968,5,6,0.898
1968,5,7,1.646
1968,5,8,1.760
1968,5,9,1.711
1968,5,10,1.339
1968,5,11,0.869
1968,5,12,0.330
1968,5,13,-0.363
1968,5,14,-0.910
1968,5,15,-1.445
1968,5,16,-1.654
1968,5,17,-1.793
1968,5,18,-1.834
1968,5,19,-1.469
1968,5,20,-1.059
1968,5,21,-0.483
1968,5,22,0.058
1968,5,23,0.129
1968,5,24,0.084
1968,5,25,-0.036
1968,5,26,-0.210
1968,5,27,-0.367
1968,5,28,-0.190
1968,5,29,0.125
1968,5,30,0.434
1968,5,31,0.185
1968,6,1,-0.045
1968,6,2,-0.125
1968,6,3,0.015
1968,6,4,0.462
1968,6,5,0.853
1968,6,6,0.859
1968,6,7,0.668
1968,6,8,0.852
1968,6,9,1.105
1968,6,10,0.724
1968,6,11,0.390
1968,6,12,0.401
1968,6,13,0.653
1968,6,14,0.885
1968,6,15,0.781
1968,6,16,0.574
1968,6,17,0.728
1968,6,18,0.689
1968,6,19,0.453
1968,6,20,0.204
1968,6,21,0.155
1968,6,22,-0.065
1968,6,23,-0.278
1968,6,24,-0.340
1968,6,25,-0.144
1968,6,26,0.241
1968,6,27,0.405
1968,6,28,0.466
1968,6,29,0.354
1968,6,30,0.219
1968,7,1,-0.287
1968,7,2,-0.880
1968,7,3,-0.934
1968,7,4,-0.930
1968,7,5,-1.053
1968,7,6,-1.356
1968,7,7,-1.522
1968,7,8,-1.317
1968,7,9,-1.005
1968,7,10,-0.617
1968,7,11,-0.179
1968,7,12,0.295
1968,7,13,0.365
1968,7,14,-0.030
1968,7,15,-0.185
1968,7,16,-0.557
1968,7,17,-0.999
1968,7,18,-1.093
1968,7,19,-1.013
1968,7,20,-1.152
1968,7,21,-1.148
1968,7,22,-0.848
1968,7,23,-0.810
1968,7,24,-0.857
1968,7,25,-0.945
1968,7,26,-1.091
1968,7,27,-1.216
1968,7,28,-1.214
1968,7,29,-1.315
1968,7,30,-0.905
1968,7,31,-0.201
1968,8,1,0.251
1968,8,2,0.436
1968,8,3,0.256
1968,8,4,-0.280
1968,8,5,-0.688
1968,8,6,-0.823
1968,8,7,-0.705
1968,8,8,-0.574
1968,8,9,-0.515
1968,8,10,-0.606
1968,8,11,-0.493
1968,8,12,-0.314
1968,8,13,-0.199
1968,8,14,-0.241
1968,8,15,-0.418
1968,8,16,-0.648
1968,8,17,-0.833
1968,8,18,-1.032
1968,8,19,-1.230
1968,8,20,-1.060
1968,8,21,-0.900
1968,8,22,-1.059
1968,8,23,-1.486
1968,8,24,-1.741
1968,8,25,-1.586
1968,8,26,-1.529
1968,8,27,-1.439
1968,8,28,-0.938
1968,8,29,0.023
1968,8,30,0.414
1968,8,31,-0.096
1968,9,1,-0.683
1968,9,2,-1.143
1968,9,3,-1.396
1968,9,4,-1.682
1968,9,5,-1.742
1968,9,6,-1.506
1968,9,7,-1.585
1968,9,8,-1.749
1968,9,9,-1.930
1968,9,10,-2.067
1968,9,11,-2.238
1968,9,12,-2.281
1968,9,13,-2.126
1968,9,14,-2.024
1968,9,15,-1.457
1968,9,16,-0.808
1968,9,17,-0.376
1968,9,18,-0.373
1968,9,19,-0.328
1968,9,20,-0.138
1968,9,21,-0.433
1968,9,22,-0.821
1968,9,23,-0.988
1968,9,24,-1.019
1968,9,25,-0.841
1968,9,26,-0.816
1968,9,27,-0.082
1968,9,28,1.047
1968,9,29,1.512
1968,9,30,0.878
1968,10,1,-0.028
1968,10,2,-0.719
1968,10,3,-1.187
1968,10,4,-1.276
1968,10,5,-1.088
1968,10,6,-1.267
1968,10,7,-1.948
1968,10,8,-2.313
1968,10,9,-1.926
1968,10,10,-1.542
1968,10,11,-0.979
1968,10,12,-0.123
1968,10,13,0.410
1968,10,14,0.410
1968,10,15,0.273
1968,10,16,-0.187
1968,10,17,-0.873
1968,10,18,-0.916
1968,10,19,-0.355
1968,10,20,0.108
1968,10,21,-0.070
1968,10,22,-0.802
1968,10,23,-1.197
1968,10,24,-1.266
1968,10,25,-1.493
1968,10,26,-1.821
1968,10,27,-1.979
1968,10,28,-1.530
1968,10,29,-1.153
1968,10,30,-1.380
1968,10,31,-2.080
1968,11,1,-2.716
1968,11,2,-3.192
1968,11,3,-3.255
1968,11,4,-3.561
1968,11,5,-3.973
1968,11,6,-4.160
1968,11,7,-3.920
1968,11,8,-2.647
1968,11,9,-1.732
1968,11,10,-1.887
1968,11,11,-2.042
1968,11,12,-2.199
1968,11,13,-2.619
1968,11,14,-3.695
1968,11,15,-4.201
1968,11,16,-3.741
1968,11,17,-3.190
1968,11,18,-2.957
1968,11,19,-2.725
1968,11,20,-2.508
1968,11,21,-1.645
1968,11,22,-0.213
1968,11,23,0.804
1968,11,24,0.833
1968,11,25,0.080
1968,11,26,-0.371
1968,11,27,-0.767
1968,11,28,-0.750
1968,11,29,-0.423
1968,11,30,0.219
1968,12,1,0.529
1968,12,2,1.228
1968,12,3,1.738
1968,12,4,1.436
1968,12,5,0.060
1968,12,6,-0.924
1968,12,7,-0.720
1968,12,8,0.110
1968,12,9,0.523
1968,12,10,1.119
1968,12,11,2.468
1968,12,12,3.042
1968,12,13,2.926
1968,12,14,1.990
1968,12,15,0.635
1968,12,16,-0.279
1968,12,17,-1.263
1968,12,18,-1.672
1968,12,19,-1.169
1968,12,20,-0.824
1968,12,21,-1.444
1968,12,22,-1.874
1968,12,23,-1.706
1968,12,24,-2.163
1968,12,25,-3.577
1968,12,26,-4.419
1968,12,27,-4.547
1968,12,28,-4.524
1968,12,29,-4.459
1968,12,30,-3.319
1968,12,31,-2.342
1969,1,1,-2.343
1969,1,2,-3.042
1969,1,3,-3.544
1969,1,4,-3.456
1969,1,5,-3.311
1969,1,6,-2.683
1969,1,7,-2.346
1969,1,8,-3.132
1969,1,9,-4.438
1969,1,10,-4.785
1969,1,11,-4.498
1969,1,12,-4.266
1969,1,13,-4.513
1969,1,14,-4.561
1969,1,15,-4.366
1969,1,16,-4.231
1969,1,17,-4.034
1969,1,18,-3.976
1969,1,19,-4.292
1969,1,20,-4.254
1969,1,21,-3.722
1969,1,22,-2.835
1969,1,23,-2.465
1969,1,24,-2.175
1969,1,25,-1.632
1969,1,26,-1.264
1969,1,27,-0.698
1969,1,28,-0.152
1969,1,29,0.398
1969,1,30,0.728
1969,1,31,1.167
1969,2,1,0.660
1969,2,2,0.135
1969,2,3,-0.148
1969,2,4,-0.897
1969,2,5,-1.880
1969,2,6,-2.723
1969,2,7,-3.342
1969,2,8,-3.448
1969,2,9,-3.148
1969,2,10,-3.081
1969,2,11,-3.809
1969,2,12,-4.921
1969,2,13,-5.282
1969,2,14,-5.074
1969,2,15,-5.102
1969,2,16,-5.064
1969,2,17,-4.965
1969,2,18,-4.813
1969,2,19,-4.603
1969,2,20,-3.564
1969,2,21,-2.433
1969,2,22,-2.003
1969,2,23,-2.259
1969,2,24,-2.728
1969,2,25,-2.715
1969,2,26,-2.694
1969,2,27,-2.374
1969,2,28,-1.806
1969,3,1,-1.785
1969,3,2,-2.017
1969,3,3,-1.982
1969,3,4,-2.101
1969,3,5,-2.269
1969,3,6,-2.352
1969,3,7,-2.182
1969,3,8,-2.036
1969,3,9,-1.887
1969,3,10,-1.061
1969,3,11,-0.789
1969,3,12,-0.754
1969,3,13,-0.930
1969,3,14,-1.140
1969,3,15,-1.373
1969,3,16,-1.764
1969,3,17,-2.355
1969,3,18,-2.854
1969,3,19,-3.469
1969,3,20,-3.407
1969,3,21,-2.426
1969,3,22,-1.885
1969,3,23,-1.748
1969,3,24,-2.054
1969,3,25,-1.862
1969,3,26,-1.385
1969,3,27,-0.977
1969,3,28,-0.154
1969,3,29,0.965
1969,3,30,1.502
1969,3,31,1.223
1969,4,1,1.298
1969,4,2,1.689
1969,4,3,1.842
1969,4,4,1.662
1969,4,5,1.281
1969,4,6,0.684
1969,4,7,0.562
1969,4,8,1.168
1969,4,9,1.574
1969,4,10,1.816
1969,4,11,1.770
1969,4,12,1.237
1969,4,13,1.151
1969,4,14,1.182
1969,4,15,0.527
1969,4,16,-0.135
1969,4,17,-0.417
1969,4,18,-0.180
1969,4,19,0.368
1969,4,20,0.787
1969,4,21,0.409
1969,4,22,-0.024
1969,4,23,-0.660
1969,4,24,-0.745
1969,4,25,-0.792
1969,4,26,-1.015
1969,4,27,-0.723
1969,4,28,-0.724
1969,4,29,-1.145
1969,4,30,-1.763
1969,5,1,-2.041
1969,5,2,-2.101
1969,5,3,-1.930
1969,5,4,-1.638
1969,5,5,-1.309
1969,5,6,-1.144
1969,5,7,-0.903
1969,5,8,-0.561
1969,5,9,-0.699
1969,5,10,-1.210
1969,5,11,-1.420
1969,5,12,-1.018
1969,5,13,-0.482
1969,5,14,0.324
1969,5,15,0.488
1969,5,16,0.323
1969,5,17,-0.047
1969,5,18,-0.047
1969,5,19,0.365
1969,5,20,0.163
1969,5,21,0.125
1969,5,22,0.275
1969,5,23,0.268
1969,5,24,-0.193
1969,5,25,-0.954
1969,5,26,-1.369
1969,5,27,-1.350
1969,5,28,-0.931
1969,5,29,-0.716
1969,5,30,-0.828
1969,5,31,-0.978
1969,6,1,-0.807
1969,6,2,-0.437
1969,6,3,-0.310
1969,6,4,-0.132
1969,6,5,-0.079
1969,6,6,-0.014
1969,6,7,-0.249
1969,6,8,-0.511
1969,6,9,-0.500
1969,6,10,-0.377
1969,6,11,-0.351
1969,6,12,-0.124
1969,6,13,0.060
1969,6,14,-0.022
1969,6,15,-0.266
1969,6,16,-0.418
1969,6,17,-0.330
1969,6,18,-0.044
1969,6,19,-0.346
1969,6,20,-0.786
1969,6,21,-1.131
1969,6,22,-1.082
1969,6,23,-0.679
1969,6,24,-0.209
1969,6,25,-0.098
1969,6,26,-0.438
1969,6,27,-0.533
1969,6,28,-0.249
1969,6,29,-0.025
1969,6,30,0.425
1969,7,1,0.612
1969,7,2,0.732
1969,7,3,0.823
1969,7,4,0.737
1969,7,5,0.668
1969,7,6,0.375
1969,7,7,0.131
1969,7,8,0.139
1969,7,9,0.384
1969,7,10,0.712
1969,7,11,0.816
1969,7,12,0.416
1969,7,13,0.124
1969,7,14,0.035
1969,7,15,0.037
1969,7,16,0.215
1969,7,17,0.666
1969,7,18,0.707
1969,7,19,0.625
1969,7,20,0.603
1969,7,21,0.816
1969,7,22,0.882
1969,7,23,0.572
1969,7,24,0.465
1969,7,25,0.580
1969,7,26,0.475
1969,7,27,-0.157
1969,7,28,-0.311
1969,7,29,-0.073
1969,7,30,-0.180
1969,7,31,-0.384
1969,8,1,-0.818
1969,8,2,-0.881
1969,8,3,-0.748
1969,8,4,-0.721
1969,8,5,-0.510
1969,8,6,-0.655
1969,8,7,-0.710
1969,8,8,-0.880
1969,8,9,-0.949
1969,8,10,-0.868
1969,8,11,-0.608
1969,8,12,-0.516
1969,8,13,-0.696
1969,8,14,-1.000
1969,8,15,-1.034
1969,8,16,-0.952
1969,8,17,-0.813
1969,8,18,-0.622
1969,8,19,-0.627
1969,8,20,-0.903
1969,8,21,-1.157
1969,8,22,-0.853
1969,8,23,-0.367
1969,8,24,-0.090
1969,8,25,-0.384
1969,8,26,-0.788
1969,8,27,-1.088
1969,8,28,-1.068
1969,8,29,-0.834
1969,8,30,-0.587
1969,8,31,-0.646
1969,9,1,-0.609
1969,9,2,-0.374
1969,9,3,0.332
1969,9,4,0.425
1969,9,5,0.207
1969,9,6,0.103
1969,9,7,0.242
1969,9,8,0.227
1969,9,9,0.088
1969,9,10,-0.040
1969,9,11,0.260
1969,9,12,0.943
1969,9,13,0.573
1969,9,14,-0.086
1969,9,15,-0.498
1969,9,16,-0.846
1969,9,17,-1.020
1969,9,18,-0.999
1969,9,19,-0.364
1969,9,20,0.456
1969,9,21,0.939
1969,9,22,0.887
1969,9,23,0.566
1969,9,24,0.401
1969,9,25,0.066
1969,9,26,-0.437
1969,9,27,-0.894
1969,9,28,-1.095
1969,9,29,-1.086
1969,9,30,-0.783
1969,10,1,-0.464
1969,10,2,-0.568
1969,10,3,-0.914
1969,10,4,-1.232
1969,10,5,-1.549
1969,10,6,-1.356
1969,10,7,-0.049
1969,10,8,0.885
1969,10,9,1.475
1969,10,10,1.034
1969,10,11,0.492
1969,10,12,0.133
1969,10,13,-0.305
1969,10,14,-0.465
1969,10,15,-0.247
1969,10,16,0.031
1969,10,17,-0.177
1969,10,18,-0.413
1969,10,19,-0.364
1969,10,20,0.268
1969,10,21,0.322
1969,10,22,0.090
1969,10,23,0.488
1969,10,24,1.288
1969,10,25,2.403
1969,10,26,2.058
1969,10,27,0.874
1969,10,28,0.099
1969,10,29,0.075
1969,10,30,-0.297
1969,10,31,-0.701
1969,11,1,-0.555
1969,11,2,0.282
1969,11,3,1.574
1969,11,4,2.453
1969,11,5,2.392
1969,11,6,1.952
1969,11,7,1.333
1969,11,8,0.540
1969,11,9,0.111
1969,11,10,-0.082
1969,11,11,-0.200
1969,11,12,-0.135
1969,11,13,0.047
1969,11,14,0.492
1969,11,15,0.374
1969,11,16,0.319
1969,11,17,0.764
1969,11,18,0.787
1969,11,19,0.403
1969,11,20,-0.469
1969,11,21,-1.075
1969,11,22,-1.095
1969,11,23,-0.918
1969,11,24,-0.645
1969,11,25,-0.810
1969,11,26,-0.500
1969,11,27,0.017
1969,11,28,0.118
1969,11,29,1.046
1969,11,30,0.905
1969,12,1,0.162
1969,12,2,-0.617
1969,12,3,-1.325
1969,12,4,-1.592
1969,12,5,-1.950
1969,12,6,-1.875
1969,12,7,-1.374
1969,12,8,-0.929
1969,12,9,-0.497
1969,12,10,-0.483
1969,12,11,-0.788
1969,12,12,-0.968
1969,12,13,-0.539
1969,12,14,-0.849
1969,12,15,-2.030
1969,12,16,-2.830
1969,12,17,-2.983
1969,12,18,-2.566
1969,12,19,-2.124
1969,12,20,-2.660
1969,12,21,-3.259
1969,12,22,-3.087
1969,12,23,-2.680
1969,12,24,-2.213
1969,12,25,-1.301
1969,12,26,-0.971
1969,12,27,-1.033
1969,12,28,-2.135
1969,12,29,-3.512
1969,12,30,-3.714
1969,12,31,-2.761
1970,1,1,-2.029
1970,1,2,-2.348
1970,1,3,-2.898
1970,1,4,-3.384
1970,1,5,-3.559
1970,1,6,-3.775
1970,1,7,-4.120
1970,1,8,-4.421
1970,1,9,-3.957
1970,1,10,-3.607
1970,1,11,-3.551
1970,1,12,-3.925
1970,1,13,-4.102
1970,1,14,-3.879
1970,1,15,-3.663
1970,1,16,-3.321
1970,1,17,-2.937
1970,1,18,-2.486
1970,1,19,-1.910
1970,1,20,-0.925
1970,1,21,-0.439
1970,1,22,-0.621
1970,1,23,-0.884
1970,1,24,-0.594
1970,1,25,-0.467
1970,1,26,-0.701
1970,1,27,-0.923
1970,1,28,-0.939
1970,1,29,-0.707
1970,1,30,-0.693
1970,1,31,-0.363
1970,2,1,0.068
1970,2,2,0.095
1970,2,3,0.021
1970,2,4,-0.499
1970,2,5,-0.090
1970,2,6,1.276
1970,2,7,0.941
1970,2,8,0.380
1970,2,9,-0.423
1970,2,10,-1.414
1970,2,11,-2.390
1970,2,12,-3.296
1970,2,13,-4.014
1970,2,14,-3.554
1970,2,15,-2.916
1970,2,16,-2.373
1970,2,17,-1.787
1970,2,18,-1.448
1970,2,19,-1.627
1970,2,20,-1.460
1970,2,21,-1.147
1970,2,22,-0.793
1970,2,23,-0.950
1970,2,24,-1.619
1970,2,25,-1.703
1970,2,26,-1.809
1970,2,27,-1.842
1970,2,28,-1.418
1970,3,1,-1.891
1970,3,2,-3.264
1970,3,3,-4.714
1970,3,4,-5.918
1970,3,5,-6.365
1970,3,6,-6.114
1970,3,7,-5.525
1970,3,8,-5.320
1970,3,9,-5.519
1970,3,10,-5.115
1970,3,11,-4.664
1970,3,12,-4.552
1970,3,13,-4.028
1970,3,14,-3.336
1970,3,15,-1.912
1970,3,16,-0.155
1970,3,17,0.751
1970,3,18,0.960
1970,3,19,1.360
1970,3,20,1.525
1970,3,21,1.306
1970,3,22,0.983
1970,3,23,0.807
1970,3,24,0.191
1970,3,25,-0.283
1970,3,26,-0.465
1970,3,27,-0.386
1970,3,28,-0.251
1970,3,29,-0.332
1970,3,30,-0.325
1970,3,31,0.240
1970,4,1,0.651
1970,4,2,0.288
1970,4,3,-0.351
1970,4,4,-0.587
1970,4,5,-1.189
1970,4,6,-1.852
1970,4,7,-2.075
1970,4,8,-1.977
1970,4,9,-1.637
1970,4,10,-0.913
1970,4,11,-0.628
1970,4,12,-0.682
1970,4,13,-0.464
1970,4,14,-0.014
1970,4,15,0.564
1970,4,16,1.612
1970,4,17,2.270
1970,4,18,1.938
1970,4,19,1.082
1970,4,20,0.657
1970,4,21,1.169
1970,4,22,1.866
1970,4,23,2.111
1970,4,24,2.135
1970,4,25,1.472
1970,4,26,0.554
1970,4,27,0.076
1970,4,28,0.428
1970,4,29,0.878
1970,4,30,1.353
1970,5,1,2.144
1970,5,2,2.106
1970,5,3,1.339
1970,5,4,0.449
1970,5,5,0.161
1970,5,6,-0.281
1970,5,7,-0.893
1970,5,8,-1.194
1970,5,9,-1.498
1970,5,10,-1.509
1970,5,11,-1.576
1970,5,12,-1.698
1970,5,13,-1.190
1970,5,14,-0.575
1970,5,15,0.083
1970,5,16,0.678
1970,5,17,1.343
1970,5,18,2.063
1970,5,19,2.648
1970,5,20,2.367
1970,5,21,1.768
1970,5,22,1.274
1970,5,23,0.912
1970,5,24,0.801
1970,5,25,1.028
1970,5,26,1.188
1970,5,27,1.130
1970,5,28,0.815
1970,5,29,0.567
1970,5,30,0.553
1970,5,31,0.857
1970,6,1,0.851
1970,6,2,0.612
1970,6,3,0.281
1970,6,4,-0.178
1970,6,5,-0.480
1970,6,6,-0.234
1970,6,7,-0.084
1970,6,8,-0.162
1970,6,9,0.049
1970,6,10,0.306
1970,6,11,0.401
1970,6,12,0.349
1970,6,13,0.816
1970,6,14,1.682
1970,6,15,1.777
1970,6,16,1.316
1970,6,17,0.890
1970,6,18,1.143
1970,6,19,1.470
1970,6,20,1.329
1970,6,21,1.197
1970,6,22,1.266
1970,6,23,1.191
1970,6,24,1.261
1970,6,25,1.677
1970,6,26,1.838
1970,6,27,1.736
1970,6,28,1.241
1970,6,29,1.055
1970,6,30,0.729
1970,7,1,0.460
1970,7,2,0.511
1970,7,3,0.652
1970,7,4,0.955
1970,7,5,1.180
1970,7,6,1.338
1970,7,7,1.385
1970,7,8,0.962
1970,7,9,0.832
1970,7,10,0.865
1970,7,11,0.887
1970,7,12,0.849
1970,7,13,0.896
1970,7,14,0.751
1970,7,15,0.596
1970,7,16,0.424
1970,7,17,-0.148
1970,7,18,-0.596
1970,7,19,-1.163
1970,7,20,-1.421
1970,7,21,-1.072
1970,7,22,-0.638
1970,7,23,-0.732
1970,7,24,-0.807
1970,7,25,-0.753
1970,7,26,-0.691
1970,7,27,-0.668
1970,7,28,-0.492
1970,7,29,-0.357
1970,7,30,-0.050
1970,7,31,0.189
1970,8,1,-0.146
1970,8,2,-0.418
1970,8,3,-0.281
1970,8,4,-0.505
1970,8,5,-0.536
1970,8,6,-0.135
1970,8,7,0.173
1970,8,8,0.427
1970,8,9,0.077
1970,8,10,-0.295
1970,8,11,-0.100
1970,8,12,-0.023
1970,8,13,-0.218
1970,8,14,-0.359
1970,8,15,-0.126
1970,8,16,0.012
1970,8,17,-0.109
1970,8,18,-0.707
1970,8,19,-0.807
1970,8,20,-0.547
1970,8,21,-0.593
1970,8,22,-0.897
1970,8,23,-0.977
1970,8,24,-0.818
1970,8,25,-0.816
1970,8,26,-0.648
1970,8,27,-0.096
1970,8,28,0.283
1970,8,29,0.280
1970,8,30,0.501
1970,8,31,0.551
1970,9,1,0.521
1970,9,2,0.485
1970,9,3,0.672
1970,9,4,1.040
1970,9,5,0.941
1970,9,6,0.399
1970,9,7,0.334
1970,9,8,0.837
1970,9,9,0.875
1970,9,10,0.899
1970,9,11,0.533
1970,9,12,0.190
1970,9,13,0.299
1970,9,14,0.114
1970,9,15,-0.025
1970,9,16,0.007
1970,9,17,0.183
1970,9,18,0.190
1970,9,19,-0.172
1970,9,20,-0.729
1970,9,21,-1.280
1970,9,22,-1.322
1970,9,23,-1.316
1970,9,24,-1.624
1970,9,25,-1.646
1970,9,26,-1.266
1970,9,27,-1.003
1970,9,28,-0.346
1970,9,29,1.058
1970,9,30,2.007
1970,10,1,1.706
1970,10,2,0.162
1970,10,3,-1.056
1970,10,4,-1.193
1970,10,5,-1.497
1970,10,6,-1.746
1970,10,7,-1.456
1970,10,8,-0.651
1970,10,9,0.296
1970,10,10,0.480
1970,10,11,-0.387
1970,10,12,-0.702
1970,10,13,-0.309
1970,10,14,0.188
1970,10,15,0.522
1970,10,16,0.890
1970,10,17,1.120
1970,10,18,1.326
1970,10,19,0.450
1970,10,20,-0.231
1970,10,21,-0.332
1970,10,22,0.195
1970,10,23,0.779
1970,10,24,0.872
1970,10,25,0.603
1970,10,26,0.299
1970,10,27,-0.028
1970,10,28,0.273
1970,10,29,0.798
1970,10,30,0.885
1970,10,31,0.678
1970,11,1,0.300
1970,11,2,0.424
1970,11,3,0.831
1970,11,4,0.665
1970,11,5,0.296
1970,11,6,0.108
1970,11,7,0.550
1970,11,8,0.811
1970,11,9,0.691
1970,11,10,0.729
1970,11,11,0.612
1970,11,12,0.606
1970,11,13,0.402
1970,11,14,0.009
1970,11,15,0.052
1970,11,16,0.162
1970,11,17,0.785
1970,11,18,1.232
1970,11,19,0.759
1970,11,20,-0.070
1970,11,21,-0.756
1970,11,22,-1.555
1970,11,23,-1.825
1970,11,24,-1.536
1970,11,25,-0.340
1970,11,26,0.662
1970,11,27,1.133
1970,11,28,1.960
1970,11,29,2.080
1970,11,30,1.168
1970,12,1,0.686
1970,12,2,0.814
1970,12,3,1.047
1970,12,4,0.936
1970,12,5,0.327
1970,12,6,-0.256
1970,12,7,0.142
1970,12,8,0.585
1970,12,9,0.421
1970,12,10,-0.127
1970,12,11,-0.586
1970,12,12,-0.785
1970,12,13,-0.848
1970,12,14,0.033
1970,12,15,0.769
1970,12,16,1.058
1970,12,17,0.800
1970,12,18,0.575
1970,12,19,0.317
1970,12,20,-0.008
1970,12,21,-0.650
1970,12,22,-0.881
1970,12,23,-1.448
1970,12,24,-1.265
1970,12,25,-1.047
1970,12,26,-1.573
1970,12,27,-2.381
1970,12,28,-2.463
1970,12,29,-2.530
1970,12,30,-2.063
1970,12,31,-1.536
1971,1,1,-1.493
1971,1,2,-1.864
1971,1,3,-1.821
1971,1,4,-0.997
1971,1,5,-0.365
1971,1,6,0.360
1971,1,7,1.593
1971,1,8,2.137
1971,1,9,1.966
1971,1,10,1.873
1971,1,11,0.253
1971,1,12,-1.252
1971,1,13,-2.004
1971,1,14,-1.969
1971,1,15,-1.466
1971,1,16,-0.665
1971,1,17,-0.329
1971,1,18,0.343
1971,1,19,1.301
1971,1,20,1.455
1971,1,21,0.813
1971,1,22,0.614
1971,1,23,0.590
1971,1,24,0.471
1971,1,25,0.483
1971,1,26,0.280
1971,1,27,-0.119
1971,1,28,-0.979
1971,1,29,-1.100
